,Machine,DebugSize,DebugRVA,MajorImageVersion,MajorOSVersion,ExportRVA,ExportSize,IatVRA,MajorLinkerVersion,MinorLinkerVersion,NumberOfSections,SizeOfStackReserve,DllCharacteristics,ResourceSize,BitcoinAddresses,Benign
24262,1,0,0,1,4,752768,167,0,6,0,4,1048576,0,2464,0,0
24263,1,0,0,0,4,0,0,0,2,25,8,1048576,0,3858920,0,0
24264,1,0,0,0,5,0,0,77824,10,0,5,1048576,32832,1380,0,0
24265,1,0,0,0,4,127184,70,4096,8,0,4,1048576,0,2328,0,0
24266,1,0,0,0,4,0,0,2432,5,12,2,1048576,0,0,0,0
24267,1,0,0,0,4,0,0,12288,5,12,4,1048576,0,68644,0,0
24268,1,0,0,0,4,22368,224,4096,8,0,5,1048576,64,124056,0,0
24269,1,0,0,1,4,256,0,0,6,0,5,1048576,0,521592,0,0
24270,1,0,0,0,4,0,0,98304,6,0,4,1048576,0,11272,0,0
24271,1,0,0,0,4,31696,72,4096,7,10,5,1048576,0,13048,0,0
24272,1,0,0,0,4,24608,153,16384,6,0,4,1048576,0,219780,0,0
24273,1,0,0,0,5,0,0,0,7,2,3,1048576,3,304048,0,0
24274,1,0,0,0,4,0,0,114688,6,0,4,1048576,0,14520,0,0
24275,1,28,34720,9,5,0,0,69632,9,0,5,1048576,32832,91928,0,0
24276,1,0,0,5,9,249856,112,0,6,0,12,0,0,50308,0,0
24277,1,0,0,0,5,0,0,36864,9,0,6,1048576,32768,12376,0,0
24278,1,0,0,0,4,0,0,73728,6,0,4,1048576,0,130936,0,0
24279,1,0,0,5,4,0,0,4096,6,0,3,1048576,0,93252,0,0
24280,1,28,53828,0,7,54240,147,45672,10,0,8,1048576,0,7296,0,0
24281,1,0,0,0,4,0,0,176128,6,0,4,1048576,0,51872,0,0
24282,1,0,0,0,5,0,0,16384,9,0,5,1048576,0,1288,0,0
24283,1,28,66448,0,5,0,0,65536,10,0,8,1048576,49,35300,0,0
24284,1,0,0,0,5,0,0,0,10,0,3,1048576,32768,11152,0,0
24285,1,0,0,0,5,0,0,0,98,192,4,1048576,0,0,0,0
24286,1,0,0,5,9,0,0,0,8,0,6,1048576,0,33440,0,0
24287,1,28,16384,0,5,225300,233,225280,10,0,7,1048576,0,1432,0,0
24288,1,0,0,0,4,130576,218,122880,8,0,6,1048576,64,108568,0,0
24289,1,0,0,10,6,258020,128,0,9,5,3,0,0,3756,0,0
24290,1,28,540672,0,13,540700,4823,593920,38,29,10,1048576,0,2328,1,0
24291,1,0,0,0,4,0,0,0,66,88,12,1048576,0,33656,0,0
24292,1,0,0,0,5,0,0,16384,9,0,6,1048576,32768,54960,0,0
24293,1,0,0,0,5,0,0,36864,9,0,4,1048576,32768,25036,0,0
24294,1,28,4432,0,4,0,0,4096,8,0,4,1048576,0,6240,0,0
24295,1,0,0,0,4,0,0,8192,8,0,3,1048576,34112,574324,0,0
24296,1,0,0,7,8,378020,132,0,7,0,3,0,0,932,0,0
24297,1,0,0,0,4,0,0,102400,6,0,4,1048576,0,15880,0,0
24298,1,0,0,8,10,321824,200,0,9,0,3,0,0,2028,0,0
24299,1,0,0,0,4,15984,68,4096,0,0,4,1048576,0,23224,0,0
24300,1,0,0,5,5,484736,144,356352,11,0,5,1048576,64,16,0,0
24301,1,28,4656,0,4,39696,4287,57900,8,0,6,1048576,0,0,0,0
24302,1,0,0,0,4,0,0,0,5,12,4,1048576,0,142320,0,0
24303,1,0,0,6,5,0,0,0,5,0,3,1048576,0,3804,0,0
24304,1,0,0,0,4,0,0,20480,6,0,8,1048576,0,1864,0,0
24305,1,0,0,10,4,0,0,4096,6,6,4,1048576,0,1576,0,0
24306,1,0,0,0,5,0,0,53248,9,0,9,1048576,32768,696,0,0
24307,1,0,0,0,4,0,0,249856,6,0,4,1048576,0,177648,0,0
24308,1,28,109312,0,6,0,0,90112,14,0,6,1048576,33088,5720,0,0
24309,1,0,0,0,4,0,0,98304,7,23,4,1048576,0,22168,0,0
24310,1,0,0,9,8,445440,68,0,9,0,3,0,0,2868,0,0
24311,1,28,296768,0,5,0,0,294912,9,0,5,1048576,32768,35692,0,0
24312,1,0,0,0,5,0,0,86016,9,0,5,1048576,32768,80804,0,0
24313,1,0,0,0,4,140232,84,0,2,25,3,0,1,488,0,0
24314,1,0,0,7,7,0,0,0,7,0,9,1048576,0,20040,0,0
24315,1,0,0,0,4,0,0,49152,6,0,5,1048576,0,45832,0,0
24316,1,0,0,0,4,0,0,8192,5,12,4,1048576,0,100864,0,0
24317,1,0,0,1,4,0,0,0,6,0,2,1048576,0,23106,0,0
24318,1,0,0,9,6,0,0,0,9,0,3,1048576,0,1920,0,0
24319,1,0,0,1,4,0,0,0,4,0,7,1048576,0,26528,0,0
24320,1,0,0,0,4,0,0,28672,6,0,5,1048576,0,1016,0,0
24321,1,0,0,0,4,0,0,8192,5,12,4,1048576,0,328756,0,0
24322,1,0,0,0,5,0,0,4096,9,0,3,1048576,32768,0,0,0
24323,1,0,0,0,4,0,0,0,3,3,6,262144,32832,119,0,0
24324,1,0,0,9,8,0,0,0,5,0,7,1048576,0,12060,0,0
24325,1,0,0,0,5,0,0,20480,9,0,6,1048576,32768,12984,0,0
24326,1,28,94208,0,4,0,0,103748,6,0,6,1048576,0,59920,0,0
24327,1,0,0,4,4,0,0,12288,5,12,3,1048576,0,0,0,0
24328,1,0,0,12,4,0,0,0,6,0,3,1048576,0,11324,0,0
24329,1,0,0,0,4,0,0,8192,5,12,4,1048576,0,290504,0,0
24330,1,0,0,0,4,65184,81,61440,8,0,7,1048576,64,1052,0,0
24331,1,0,0,0,4,172940,172,0,2,25,3,0,1,488,0,0
24332,1,28,35520,0,5,0,0,69632,9,0,6,1048576,33088,45512,0,0
24333,1,0,0,0,4,0,0,0,8,0,3,1048576,0,823873,0,0
24334,1,0,0,0,4,0,0,648896,9,12,6,1048576,0,0,0,0
24335,1,0,0,0,5,0,0,0,2,25,11,1048576,0,240128,0,0
24336,1,0,0,1,4,0,0,4096,6,0,3,1048576,0,35216,0,0
24337,1,0,0,6,10,271508,140,0,9,0,3,0,0,4956,0,0
24338,1,28,4464,0,4,0,0,4096,8,0,4,1048576,0,1446,0,0
24339,1,0,0,0,4,0,0,4096,8,0,3,1048576,0,200344,0,0
24340,1,0,0,0,5,0,0,131072,9,0,4,1048576,32768,86228,0,0
24341,1,0,0,6,10,217088,94,0,7,0,14,0,0,44544,0,0
24342,1,0,0,1,4,256,0,0,6,0,5,1048576,0,746360,0,0
24343,1,0,0,1,4,0,0,0,6,0,3,1048576,0,0,0,0
24344,1,0,0,0,4,0,0,0,8,0,4,1048576,0,31232,0,0
24345,1,0,0,0,4,0,0,0,5,12,3,4194304,0,5208,0,0
24346,1,28,107504,0,5,0,0,106496,9,0,5,1048576,32768,30960,0,0
24347,1,0,0,0,4,0,0,4096,8,0,3,1048576,0,7744,0,0
24348,1,28,4160,0,4,21600,117,4096,8,0,4,1048576,64,1036,0,0
24349,1,0,0,0,4,0,0,8192,5,12,4,1048576,0,500736,0,0
24350,1,0,0,5,10,403560,68,0,6,0,3,0,0,1948,0,0
24351,1,0,0,5,5,441776,144,397312,11,0,5,1048576,64,16,0,0
24352,1,0,0,0,4,0,0,37740,2,50,5,1048576,0,8776,0,0
24353,1,0,0,6,4,0,0,5148,2,50,5,1048576,0,15280,0,0
24354,1,28,49200,0,4,66480,264,49152,7,10,5,1048576,0,12264,0,0
24355,1,0,0,5,5,0,0,0,8,0,3,1048576,0,2136,0,0
24356,1,28,36864,0,5,45056,5630,28672,13,0,11,1048576,0,132130,0,0
24357,1,0,0,0,5,0,0,4096,9,0,10,1048576,33792,10904,0,0
24358,1,0,0,0,5,0,0,1674458,7,0,3,1048576,32768,23686,0,0
24359,1,0,0,0,5,0,0,4096,9,0,7,1048576,1024,2080,0,0
24360,1,0,0,0,5,0,0,73728,9,0,4,1048576,32768,19024,0,0
24361,1,0,0,2,4,0,0,0,6,0,3,1048576,0,5452,0,0
24362,1,0,0,0,5,0,0,73728,10,0,5,1048576,33088,436,0,0
24363,1,0,0,1,4,0,0,0,6,0,3,1048576,0,1636,0,0
24364,1,0,0,6,5,0,0,32768,9,0,6,1048576,33792,7424,0,0
24365,1,0,0,0,1,6850,63,0,1,67,2,4096,0,0,0,0
24366,1,0,0,0,4,91904,50,77824,8,0,5,32000,0,39176,0,0
24367,1,0,0,0,5,0,0,4096,9,0,3,1048576,32768,1696,0,0
24368,1,0,0,0,5,0,0,540672,9,0,4,1048576,32768,26800,0,0
24369,1,0,0,0,4,18128,131,4096,8,0,4,1048576,0,984,0,0
24370,1,0,0,6,5,0,0,32768,9,0,5,1048576,33792,3256,0,0
24371,1,0,0,6,9,249856,66,0,9,0,11,0,0,49344,0,0
24372,1,0,0,0,4,0,0,16384,9,0,5,1048576,0,36040,0,0
24373,1,0,0,0,4,0,0,119876,2,50,7,1048576,0,2636,0,0
24374,1,0,0,4,4,0,0,282624,5,12,5,1048576,0,2696,0,0
24375,1,0,0,0,5,0,0,65536,9,0,5,1048576,32768,135564,0,0
24376,1,0,0,0,4,0,0,524288,6,0,4,1048576,0,305620,0,0
24377,1,30,279976,0,5,0,0,178720,10,0,4,1048576,33024,1440,0,0
24378,1,0,0,0,5,0,0,524288,9,0,5,1048576,32768,169968,0,0
24379,1,1,0,0,1,0,0,24576,2,0,4,1048576,1,256,0,0
24380,1,0,0,0,4,0,0,0,5,12,5,1048576,0,0,0,0
24381,1,0,0,0,4,0,0,0,2,25,3,1048576,0,1576,0,0
24382,1,0,0,5,5,268832,68,0,6,3,3,0,0,2228,0,0
24383,1,0,0,0,5,0,0,290816,9,0,15,1048576,32768,15840,0,0
24384,1,0,0,0,4,71264,70,4096,8,0,4,1048576,0,576,0,0
24385,1,0,0,0,4,0,0,0,6,0,3,1048576,0,2756,0,0
24386,1,0,0,0,4,0,0,8192,5,12,4,1048576,0,471016,0,0
24387,1,0,0,0,4,0,0,8192,5,12,4,1048576,0,820888,0,0
24388,1,0,0,0,4,0,0,8192,5,12,4,1048576,0,109020,0,0
24389,1,0,0,0,4,58656,70,49152,8,0,5,1048576,0,0,0,0
24390,1,0,0,0,4,0,0,61832,2,50,4,1048576,0,0,0,0
24391,1,0,0,0,5,0,0,45056,10,0,5,1048576,33088,436,0,0
24392,1,0,0,1,4,0,0,4096,6,0,3,1048576,0,1768,0,0
24393,1,0,0,0,5,99177,132,61504,26,18,8,1048576,0,1658,0,0
24394,1,0,0,0,4,0,0,12288,5,12,6,1048576,0,1208,0,0
24395,1,28,8368,0,4,0,0,8192,6,0,5,1048576,0,21456,0,0
24396,1,28,32768,0,13,32796,7915,45056,42,35,8,1048576,0,13142,0,0
24397,1,28,606208,0,4,606560,341,422248,7,10,8,1048576,0,102668,0,0
24398,1,0,0,0,5,0,0,77824,10,0,4,1048576,33024,1292,0,0
24399,1,0,0,0,5,0,0,49152,10,0,4,1048576,33104,39280,0,0
24400,1,0,0,0,4,0,0,0,5,12,4,1048576,0,6308,0,0
24401,1,0,0,0,5,0,0,40960,9,0,5,1048576,32768,34512,0,0
24402,1,0,0,1,4,0,0,4096,6,0,3,1048576,0,1588,0,0
24403,1,28,49152,0,5,32792,206,32768,11,0,17,1048576,0,1821,0,0
24404,1,0,0,0,4,0,0,0,5,12,3,1048576,0,139204,0,0
24405,1,0,0,0,4,0,0,0,2,25,2,1048576,0,3186,0,0
24406,1,0,0,0,14,98368,1925,49216,47,39,14,1048576,0,24996,0,0
24407,1,0,0,1,4,0,0,0,6,0,3,1048576,0,99400,0,0
24408,1,0,0,0,5,0,0,16384,9,0,9,1048576,0,912,0,0
24409,1,0,0,0,4,0,0,0,6,0,4,1048576,0,3576,0,0
24410,1,0,0,0,4,0,0,0,6,0,3,1048576,0,47764,0,0
24411,1,28,4096,0,5,0,0,8192,10,0,4,1048576,33088,23060,0,0
24412,1,0,0,0,5,0,0,0,9,0,6,1048576,32768,69216,0,0
24413,1,0,0,8,8,0,0,0,5,0,3,1048576,0,2848,0,0
24414,1,0,0,6,5,0,0,32768,10,0,7,1048576,34112,22536,0,0
24415,1,0,0,10,7,382164,116,0,8,0,3,0,0,928,0,0
24416,1,0,0,0,4,0,0,0,2,25,2,1048576,0,5788,0,0
24417,1,0,0,0,4,0,0,357484,2,50,4,1048576,0,2204,0,0
24418,1,0,0,0,4,0,0,0,2,25,8,1048576,0,99328,0,0
24419,1,0,0,0,4,0,0,20480,8,0,7,1048576,0,2304,0,0
24420,1,0,0,7,5,363436,96,0,7,0,3,0,0,2668,0,0
24421,1,0,0,0,4,0,0,106496,6,0,4,1048576,0,219280,0,0
24422,1,0,0,8,5,0,0,0,5,0,3,1048576,0,1980,0,0
24423,1,0,0,0,4,0,0,0,2,25,3,1048576,0,20100,0,0
24424,1,28,20656,0,4,37328,116,20480,8,0,6,1048576,64,1880,0,0
24425,1,0,0,0,4,107104,192,81920,6,0,3,1048576,0,0,0,0
24426,1,28,28704,0,5,0,0,151552,14,0,6,1048576,32832,2104,0,0
24427,1,0,0,0,4,83632,48,73728,8,0,5,1048576,0,15360,0,0
24428,1,0,0,5,8,380928,94,0,6,0,9,0,0,34476,0,0
24429,1,0,0,9,9,0,0,0,0,0,3,1048576,0,640,0,0
24430,1,0,0,0,5,132176,69,98304,8,0,5,1048576,0,2328,0,0
24431,1,0,0,0,4,44944,147,36864,8,0,9,1048576,64,76058,0,0
24432,1,28,139008,0,4,0,0,0,7,0,6,1048576,0,2560,0,0
24433,1,0,0,6,10,403684,68,0,7,0,3,0,0,2064,0,0
24434,1,0,0,0,5,0,0,4096,9,0,7,1048576,33792,6032,0,0
24435,1,28,37248,0,5,0,0,36864,9,0,4,1048576,32768,151704,0,0
24436,1,28,32768,0,13,32796,7964,45056,42,35,8,1048576,0,13890,0,0
24437,1,28,425984,0,4,426336,341,422132,7,10,8,1048576,0,1032,1,0
24438,1,0,0,5,5,440944,144,360448,11,0,5,1048576,64,16,0,0
24439,1,28,20720,0,4,24816,77,20480,7,0,4,1048576,0,14392,0,0
24440,1,0,0,0,4,0,0,12288,6,0,4,1048576,0,17380,0,0
24441,1,28,4336,0,4,32432,4231,274732,8,0,5,1048576,0,976,0,0
24442,1,0,0,9,6,369732,180,0,5,0,3,0,0,784,0,0
24443,1,0,17408,170,4,0,0,4096,6,0,4,1048576,0,2604,0,0
24444,1,0,0,0,4,0,0,98892,2,50,3,1048576,0,0,0,0
24445,1,0,0,0,5,1051648,76,0,2,25,3,0,0,6656,0,0
24446,1,0,0,0,5,201620,135,57926,19,5,7,1048576,0,4133,0,0
24447,1,28,45056,0,4,51936,746,41484,11,0,6,1048576,0,79420,0,0
24448,1,1,0,0,4,0,256,45056,1,0,4,1048576,0,8601,0,0
24449,1,0,0,8,9,275660,68,275480,5,1,3,0,0,968,0,0
24450,1,0,0,0,5,0,0,143360,9,0,4,1048576,32768,6176,0,0
24451,1,0,0,0,4,0,0,192512,5,12,5,1048576,0,7400,0,0
24452,1,0,0,6,5,0,0,32768,9,0,6,1048576,33792,22616,0,0
24453,1,0,0,0,5,99073,132,61504,26,18,8,1048576,0,1658,0,0
24454,1,28,254112,0,4,259184,80,253952,7,10,5,1048576,0,6320,0,0
24455,1,0,0,6,4,0,0,0,6,0,3,1048576,0,2452,0,0
24456,1,28,32768,0,13,65600,8139,77824,42,35,8,1048576,0,13922,1,0
24457,1,0,0,6,7,217088,111,0,5,0,11,0,0,47128,0,0
24458,1,0,0,5,4,0,0,0,6,0,3,1048576,0,1836,0,0
24459,1,0,0,0,4,0,0,0,2,25,8,1048576,0,45568,0,0
24460,1,0,0,5,7,369704,160,0,6,0,3,0,0,748,0,0
24461,1,0,0,1,4,256,0,0,6,0,9,1048576,0,3296,0,0
24462,1,0,0,8,9,259816,68,0,9,0,3,0,0,1464,0,0
24463,1,0,0,0,4,0,0,102400,8,0,5,1048576,0,292092,0,0
24464,1,0,0,0,4,0,0,73728,6,0,4,1048576,0,11880,0,0
24465,1,0,0,0,4,0,0,139264,3,6,4,1048576,0,1024,0,0
24466,1,28,4272,0,5,0,0,4096,8,0,5,1048576,258,6944,0,0
24467,1,28,84788,0,4,0,0,8192,11,0,3,1048576,34112,326564,0,0
24468,1,0,0,8,8,335872,126,0,5,0,11,0,0,36236,0,0
24469,1,0,0,0,4,0,0,8192,5,12,4,1048576,0,632640,0,0
24470,1,0,0,0,4,0,0,24576,9,0,4,1048576,32768,2280,0,0
24471,1,0,0,7,8,0,0,0,5,0,5,1048576,0,33264,0,0
24472,1,0,0,6,8,268672,112,268424,9,3,3,0,0,6160,0,0
24473,1,28,229376,0,5,225328,108,266240,10,0,14,1048576,1,16,0,0
24474,1,0,0,9,10,407048,128,0,6,0,3,0,0,1336,0,0
24475,1,0,0,0,4,0,0,1183784,8,0,3,1048576,0,31908,0,0
24476,1,0,0,5,5,419872,144,352256,11,0,5,1048576,64,16,0,0
24477,1,0,0,7,8,378092,160,0,6,0,3,0,0,1060,0,0
24478,1,0,0,0,5,0,0,0,2,25,4,1048576,3,112368,0,0
24479,1,28,32768,0,11,32796,103,92667,1,1,7,1048576,0,1943,0,0
24480,1,0,0,6,7,241664,97,0,7,0,11,0,0,87176,0,0
24481,1,0,0,0,4,0,0,0,5,12,4,1048576,0,16184,0,0
24482,1,28,101248,0,8,105530,92,143488,29,21,8,1048576,0,1419,0,0
24483,1,0,0,0,5,0,0,24576,10,0,8,1048576,32768,57952,0,0
24484,1,0,0,7,6,399208,68,0,7,0,3,0,0,1692,0,0
24485,1,0,0,0,4,0,0,8192,5,12,4,1048576,0,1432224,0,0
24486,1,0,0,9,9,395288,112,0,7,0,3,0,0,1816,0,0
24487,1,28,107492,0,4,0,0,8192,8,0,3,1048576,34112,257724,0,0
24488,1,0,0,0,5,0,0,147456,9,0,4,1048576,32768,78084,0,0
24489,1,28,4336,0,4,32128,4214,258428,8,0,5,1048576,0,9512,0,0
24490,1,0,0,0,5,0,0,0,96,245,3,1048576,0,0,0,0
24491,1,0,0,0,5,0,0,61440,10,0,5,1048576,32832,19968,0,0
24492,1,0,0,9,10,0,0,0,5,0,7,1048576,0,98236,0,0
24493,1,0,0,8,5,233472,129,0,9,0,13,0,0,66748,0,0
24494,1,0,0,0,5,0,0,188416,9,0,6,1048576,32768,54960,0,0
24495,1,0,0,0,5,0,0,0,15,97,4,1048576,0,0,0,0
24496,1,0,0,0,4,0,0,12288,5,12,4,1048576,0,668,0,0
24497,1,0,0,0,4,0,0,90112,6,0,5,1048576,0,12576,0,0
24498,1,0,0,9,10,0,0,0,8,0,3,1048576,0,2280,0,0
24499,1,28,4208,0,4,126560,71,4096,7,10,4,1048576,0,1000,0,0
24500,1,0,0,0,4,0,0,8192,11,0,3,1048576,34112,371768,0,0
24501,1,0,0,0,4,0,0,8192,5,12,4,1048576,0,211480,0,0
24502,1,0,0,0,4,0,0,0,7,10,4,1048576,0,16,0,0
24503,1,0,0,0,4,0,0,8192,5,12,4,1048576,0,2202872,0,0
24504,1,0,0,3,4,0,0,4096,6,0,3,1048576,0,448616,0,0
24505,1,0,0,0,4,152000,72,0,6,0,3,1048576,0,0,0,0
24506,1,0,0,0,4,0,0,12288,5,12,6,1048576,0,988,0,0
24507,1,0,0,0,5,0,0,0,9,0,4,4194304,32768,17424,0,0
24508,1,0,0,1,4,0,0,0,2,7,7,2097152,0,10240,0,0
24509,1,0,0,0,5,0,0,24576,9,0,6,1048576,32768,36128,0,0
24510,1,0,0,0,4,0,0,77824,6,0,5,1048576,0,8920,0,0
24511,1,0,0,0,4,0,0,217088,6,0,4,1048576,0,3208,0,0
24512,1,0,0,0,4,0,0,57592,2,50,6,1048576,0,24884,0,0
24513,1,0,0,0,5,0,0,0,9,0,5,1048576,33088,1073024,0,0
24514,1,0,0,0,5,0,0,0,10,0,3,1048576,32768,11280,0,0
24515,1,0,0,0,5,0,0,90112,9,0,5,1048576,0,30512,0,0
24516,1,0,0,0,4,0,0,0,7,0,2,1048576,0,0,0,0
24517,1,0,0,0,4,0,0,189240,2,50,7,1048576,0,1932,0,0
24518,1,0,0,9,8,245760,110,0,5,0,12,0,0,31584,0,0
24519,1,0,0,0,5,0,0,12288,9,0,9,1048576,32768,576,0,0
24520,1,0,0,5,9,272664,64,272480,5,2,3,0,0,2064,0,0
24521,1,28,471680,0,4,557504,72,471040,7,10,5,1048576,0,18176,0,0
24522,1,0,0,0,5,0,0,73728,9,0,4,1048576,32768,18744,0,0
24523,1,0,0,0,5,0,0,77824,9,0,4,1048576,32768,249208,1,0
24524,1,0,0,1,4,256,0,0,6,0,5,1048576,0,77176,0,0
24525,1,0,0,0,4,0,0,310632,2,50,5,1048576,0,2724,0,0
24526,1,0,0,0,4,31616,76,4096,7,10,5,1048576,0,13048,0,0
24527,1,0,0,0,4,63008,290,57344,6,0,5,1048576,0,1328,0,0
24528,1,28,103056,0,5,0,0,102400,10,0,4,1048576,32768,17348,0,0
24529,1,0,0,0,5,0,0,49152,9,0,4,1048576,32768,48096,0,0
24530,1,0,0,5,5,402272,144,352256,11,0,5,1048576,64,16,0,0
24531,1,0,0,5,5,409936,144,372736,11,0,5,1048576,64,16,0,0
24532,1,28,565248,0,4,665088,342,557500,7,10,6,1048576,0,18176,0,0
24533,1,28,49760,0,4,0,0,49152,7,10,5,1048576,0,7176,0,0
24534,1,28,78064,0,5,0,0,69632,9,0,5,1048576,33088,36120,0,0
24535,1,0,0,1,4,0,0,0,2,7,7,2097152,0,12288,0,0
24536,1,0,0,0,4,19504,71,4096,7,10,5,1048576,0,58888,0,0
24537,1,0,0,0,4,0,0,8192,5,12,4,1048576,0,64408,0,0
24538,1,0,0,0,4,0,0,0,6,0,4,1048576,0,1144752,0,0
24539,1,0,0,9,7,0,0,0,6,0,8,1048576,0,13844,0,0
24540,1,0,0,5,4,0,0,4096,6,0,3,1048576,0,2396,0,0
24541,1,0,91968,0,5,0,0,86016,9,0,7,1048576,32768,58464,0,0
24542,1,28,194560,0,7,200147,132,200743,27,19,8,1048576,0,1658,0,0
24543,1,28,565248,0,4,663168,342,557500,7,10,6,1048576,0,18176,0,0
24544,1,0,0,0,5,0,0,73728,9,0,19,1048576,32768,24312,0,0
24545,1,0,0,10,9,403632,68,0,7,0,3,0,0,2020,0,0
24546,1,0,0,0,4,0,0,110592,6,0,4,1048576,0,4248,0,0
24547,1,28,534976,0,4,0,0,532480,6,0,5,1048576,0,66632,0,0
24548,1,28,70528,0,8,74778,92,110720,29,21,8,1048576,0,1419,0,0
24549,1,56,4608,5,5,0,0,4096,6,0,3,262144,0,965204,0,0
24550,1,28,541456,0,5,0,0,540672,9,0,6,1048576,33088,28428,0,0
24551,1,0,0,0,4,0,0,319488,7,10,5,1048576,0,303612,0,0
24552,1,0,0,0,4,0,0,286720,8,0,5,1048576,0,201064,0,0
24553,1,0,0,1,4,0,0,0,6,0,5,1048576,0,5224,0,0
24554,1,0,0,0,4,37776,4054,36864,8,0,6,1048576,64,74208,0,0
24555,1,0,0,0,5,0,0,106496,9,0,5,1048576,32768,171292,0,0
24556,1,0,0,6,4,0,0,28672,6,0,5,1048576,34112,3048,0,0
24557,1,0,0,0,5,0,0,0,59,120,4,1048576,0,0,0,0
24558,1,0,0,0,4,0,0,20480,6,0,4,1048576,0,289188,0,0
24559,1,0,0,0,5,0,0,28672,9,0,5,1048576,32768,173604,0,0
24560,1,0,0,0,4,0,0,413696,83,82,5,1048576,0,0,0,0
24561,1,28,4624,0,4,38144,4238,74348,8,0,8,1048576,64,2808,0,0
24562,1,0,0,0,4,51040,101,49152,7,10,5,1048576,0,30796,0,0
24563,1,0,0,0,4,0,0,94208,6,0,4,1048576,0,18344,0,0
24564,1,28,4672,0,4,0,0,4096,9,0,2,1048576,1024,0,0,0
24565,1,0,0,1,4,0,0,0,6,0,3,1048576,0,2504,0,0
24566,1,0,0,5,5,384736,144,344064,11,0,5,1048576,64,16,0,0
24567,1,0,0,0,4,0,0,98304,8,0,4,1048576,0,42584,0,0
24568,1,0,0,0,5,0,0,0,7,2,3,1048576,3,113916,0,0
24569,1,0,0,0,5,0,0,131072,9,0,4,1048576,32768,5048,0,0
24570,1,0,0,7,4,0,0,4096,6,0,3,1048576,0,11028,0,0
24571,1,0,0,0,5,0,0,53248,9,0,5,1048576,33024,940,0,0
24572,1,28,99200,0,7,103779,132,104391,26,18,8,1048576,0,1658,0,0
24573,1,0,0,0,5,0,0,196608,9,0,4,1048576,32768,79328,0,0
24574,1,0,0,0,4,0,0,257,2,50,5,1048576,0,12700,0,0
24575,1,0,0,0,4,19056,111,4096,8,0,4,1048576,0,7308,0,0
24576,1,0,0,0,4,0,0,20480,7,10,4,1048576,0,48704,0,0
24577,1,0,0,0,4,0,0,28672,6,0,4,1048576,0,24464,0,0
24578,1,0,0,10,7,403776,68,0,5,0,3,0,0,2164,0,0
24579,1,0,0,2,4,0,0,0,6,0,5,1048576,0,4464,0,0
24580,1,0,0,9,10,309496,68,0,5,5,3,0,0,2076,0,0
24581,1,28,81984,0,4,97536,193,81920,8,0,5,1048576,0,33760,0,0
24582,1,0,0,0,4,0,0,66132,2,50,4,1048576,0,0,0,0
24583,1,0,0,0,4,0,0,0,7,7,5,1048576,0,104048,0,0
24584,1,0,0,0,14,32832,1951,126976,46,38,13,1048576,0,3500,0,0
24585,1,0,0,0,4,0,0,0,6,0,3,1048576,0,96,0,0
24586,1,0,0,0,4,22064,138,20480,8,0,6,1048576,0,0,0,0
24587,1,0,0,5,5,412752,144,364544,11,0,5,1048576,64,16,0,0
24588,1,28,237568,0,4,244944,352,246024,7,10,6,1048576,0,6320,0,0
24589,1,0,0,0,4,0,0,8192,2,0,4,1048576,0,968,0,0
24590,1,0,0,8,10,326148,68,0,7,0,3,0,0,2256,0,0
24591,1,0,0,0,4,13488,129,12288,6,0,4,1048576,0,0,0,0
24592,1,0,0,8,4,0,0,4096,6,0,3,1048576,0,153128,1,0
24593,1,28,4640,0,4,37600,4403,57616,8,0,6,1048576,0,0,0,0
24594,1,0,0,0,4,0,0,410832,2,50,4,1048576,0,37040,0,0
24595,1,0,0,10,8,394560,112,0,9,0,3,0,0,1144,0,0
24596,1,0,0,0,5,0,0,0,79,59,4,1048576,0,0,0,0
24597,1,0,0,8,5,212992,66,0,6,0,9,0,0,43032,0,0
24598,1,0,0,6,10,212992,109,0,9,0,12,0,0,85892,0,0
24599,1,0,0,0,4,0,0,0,5,12,3,1048576,0,69472,0,0
24600,1,0,0,0,4,0,0,0,5,12,5,1048576,0,988,0,0
24601,1,0,0,0,4,0,0,8192,8,0,3,1048576,34112,968,0,0
24602,1,0,0,0,4,0,0,53248,6,0,4,1048576,0,102600,0,0
24603,1,0,0,0,4,437800,68,0,2,25,3,0,1,7080,0,0
24604,1,0,0,0,5,0,0,131072,9,0,9,1048576,32768,9496,0,0
24605,1,0,0,0,4,618496,76,0,2,25,7,0,1,210432,0,0
24606,1,0,0,0,5,0,0,12288,9,0,8,1048576,32768,13328,0,0
24607,1,0,0,0,4,0,0,238084,2,50,6,1048576,0,26536,0,0
24608,1,0,0,0,4,27872,79,20480,8,0,6,1048576,64,7357,0,0
24609,1,0,0,8,6,369772,176,0,5,0,3,0,0,820,0,0
24610,1,0,0,0,4,0,0,299008,6,5,5,1048576,0,26848,0,0
24611,1,1,77824,0,1,69632,184,0,2,25,6,1048576,0,0,0,0
24612,1,0,0,9,6,0,0,0,7,0,8,1048576,0,14612,0,0
24613,1,0,0,0,5,0,0,114688,7,0,4,1048576,32768,195984,0,0
24614,1,0,0,5,5,376736,144,335872,11,0,5,1048576,64,16,0,0
24615,1,0,0,0,5,0,0,290816,9,0,6,1048576,32768,24712,0,0
24616,1,0,0,1,4,0,0,0,2,0,7,2097152,0,47616,0,0
